电影,导演,编剧,主演,类型,制片国家/地区,语言,上映日期,片长,又名,IMDb链接
星球大战8：最后的绝地武士,莱恩·约翰逊,莱恩·约翰逊/乔治·卢卡斯,马克·哈米尔/凯丽·费雪/黛西·雷德利/亚当·德赖弗/约翰·博耶加/奥斯卡·伊萨克/安迪·瑟金斯/露皮塔·尼永奥/多姆纳尔·格里森/安东尼·丹尼尔斯/格温多兰·克里斯蒂/凯莉·玛丽·陈/劳拉·邓恩/本尼西奥·德尔·托罗/弗兰克·奥兹/比莉·洛德/阿曼达·劳伦斯/吉米·维/贾斯汀·塞洛克斯/蒂姆·罗斯/汤姆·凯恩/亚德里安·埃德蒙松/马克·路易斯·琼斯/赫敏·科菲尔德/吴青芸/诺阿·西甘/保罗·卡塞/米凯拉·科尔/普莉安卡·伯福德/纳温·乔杜里/安德鲁·杰克/克里斯塔·克拉克/伊川东吾,动作/科幻/冒险,美国,英语,2018-01-05(中国大陆)/2017-12-15(美国),152分钟,星球大战：最后绝地武士(港)/星球大战8/星战8/StarWars:EpisodeVIII,tt2527336
星际特工：千星之城,吕克·贝松,吕克·贝松/皮埃尔·克里斯汀/让-克劳德·梅济耶尔,戴恩·德哈恩/卡拉·迪瓦伊/克里夫·欧文/蕾哈娜/伊桑·霍克/赫比·汉考克/吴亦凡/萨姆·斯普卢尔/阿兰·夏巴/鲁特格尔·哈尔/泽维尔·吉亚诺利/约翰·古德曼/山姆·道格拉斯/萨莎·露丝,动作/科幻/冒险,法国,英语/法语,2017-08-25(中国大陆)/2017-07-20(德国)/2017-07-26(法国),137分钟,瓦莱里安与一千颗行星的城市/星际特工瓦雷诺：千星之城(台)/瓦莱里安与千星之城/Valérian/Valerian,tt2239822
阿尔法：狼伴归途,艾尔伯特·休斯,达恩·威登霍普/艾尔伯特·休斯,柯蒂·斯密特-麦菲/恰克/约翰内斯·豪克尔·约翰内森/娜塔莎·迈尔兹/蕾奥娜·维埃拉/延斯·赫尔腾/梅赛德斯·德拉泽尔达/普里亚·拉贾拉特南/斯潘塞·博加特/帕特里克·弗拉纳根/迈克尔·克鲁斯-代赫勒/马辛·科瓦奇克,剧情/冒险,美国,英语,2018-09-07(中国大陆)/2018-08-17(美国),96分钟,驯狼纪(港)/极地之王(台)/阿尔法/TheSolutrean,tt4244998
玻璃先生,M·奈特·沙马兰,M·奈特·沙马兰,詹姆斯·麦卡沃伊/布鲁斯·威利斯/塞缪尔·杰克逊/安雅·泰勒-乔伊/莎拉·保罗森/斯宾塞·崔特·克拉克/查莱宁·伍德拉德/卢克·科比/亚当·大卫·汤普森/M·奈特·沙马兰/戴安娜·希维斯/克里·锡安/罗素·普斯勒/罗丝玛丽·霍华德/莱斯利·史蒂芬森/尤基·华盛顿/布赖恩·安东尼·威尔逊/托拜厄斯·西格尔/蒂姆·杜奎特/朱塞佩·阿迪松/大卫·克尼里安/布莱恩·多纳休/奥罗拉·卡琳/迈克尔·J·克雷米/迈克尔·J·莱昂斯,悬疑/惊悚/犯罪,美国,英语,2019-01-18(美国),129分钟,异能仨(港)/异裂(台)/分裂2/不死劫2/波利先生,tt6823368
猩球崛起3：终极之战,马特·里夫斯,马特·里夫斯/马克·鲍姆贝克/里克·杰法/阿曼达·斯尔沃/皮埃尔·布尔,安迪·瑟金斯/伍迪·哈里森/史蒂夫·茨恩/卡琳·考诺娃/阿米尔·米勒/泰瑞·诺塔里/泰·奥尔森/迈克尔·亚当思韦特/托比·凯贝尔/加布里埃尔·查瓦里亚/朱迪·格雷尔/莎拉·坎宁/德文·达尔顿/阿莱克斯·潘诺维奇/亚历桑德罗·朱利安尼/马克斯·洛伊德-琼斯/蒂莫西·韦伯,剧情/动作/科幻,美国,英语/美国手语,2017-09-15(中国大陆)/2017-07-14(美国),140分钟,猩球崛起：终极决战(台)/猿人争霸战：猩凶巨战(港)/猩球大战：猿力觉醒(豆友译名)/猩球崛起3/人猿猩球3/PlanetoftheApes3,tt3450958
我，花样女王,克雷格·吉勒斯佩,斯蒂芬·罗杰斯,玛格特·罗比/塞巴斯蒂安·斯坦/艾莉森·珍妮/凯特琳·卡弗/麦肯娜·格瑞丝/鲍比·坎纳瓦尔/博亚娜·诺瓦科维奇/朱丽安妮·尼科尔森/凯萨琳·戴尔/保罗·沃尔特·豪泽/约书亚·米克尔/埃文·乔治·沃拉泽里斯/卡拉·曼特拉/杰森·戴维斯/凯莉·弗雷泽/安东尼·雷诺兹/杰森·麦克唐纳/迈尔斯·穆森登,剧情/喜剧/传记/运动,美国,英语,2017-09-08(多伦多电影节)/2017-12-08(美国),120分钟,冰之骄女(港)/老娘叫谭雅(台)/我，冰上女王/我，塔尼娅/我，托尼亚/我是坦雅/我是托尼娅,tt5580036
比得兔,威尔·古勒,威尔·古勒/罗伯·列博/碧翠丝·波特,詹姆斯·柯登/多姆纳尔·格里森/萝丝·拜恩/伊丽莎白·德比茨基/玛格特·罗比/黛西·雷德利/科林·穆迪/山姆·尼尔/希雅/伊文·莱斯利/费萨尔·巴齐/克里斯蒂安·加扎尔/玛丽安娜·琼-巴普蒂斯特/加雷斯·戴维斯/山姆·哈夫特/萨莎·霍勒/娜塔丽·朱/特伦尼娅·爱德华兹/费利克斯·威廉森/许明珠/布莱恩·布朗/蕾切尔·沃德/大卫·文翰/威尔·赖歇尔特,喜剧/动画/冒险,美国/英国/澳大利亚,英语,2018-03-02(中国大陆)/2018-02-09(美国),95分钟,彼得兔,tt5117670
电锯惊魂8：竖锯,迈克尔·斯派瑞/彼得·斯派瑞,皮特·古德芬格/乔什·斯托博格,马特·帕斯摩尔/托宾·贝尔/考乐姆·吉斯·雷尼/汉娜·艾米莉·安德森/科勒·班尼特/劳拉·范德沃特/保罗·布朗斯坦/曼德拉·范·皮布尔斯/布列塔尼·艾伦/乔赛亚·布莱克/爱德华·拉特尔/迈克·布瓦韦尔,悬疑/惊悚/恐怖,美国/加拿大,英语,2017-10-27(美国),92分钟,电锯惊魂8/夺魂锯：游戏重启(台)/恐惧斗室之狂魔再现(港)/电锯惊魂：遗产/Saw:Legacy/SawVIII,tt3348730
游侠索罗：星球大战外传,朗·霍华德,乔恩·卡斯丹/劳伦斯·卡斯丹/乔治·卢卡斯,阿尔登·埃伦瑞奇/艾米莉亚·克拉克/伍迪·哈里森/唐纳德·格洛弗/保罗·贝坦尼/乔纳斯·索塔莫/菲比·沃勒-布里奇/沃维克·戴维斯/坦迪·牛顿/克林特·霍华德/伊安·肯尼/理查德·迪克森,动作/科幻/冒险,美国,英语,2018-05-25(美国/中国大陆)/2018-05-10(洛杉矶首映),135分钟,韩索罗：星球大战外传(港)/星球大战外传：游侠索罗/星球大战外传：索罗/星球大战韩·索罗外传/游侠索罗/韩索罗外传/星战外传2,tt3778644
登月第一人,达米恩·查泽雷,乔希·辛格/詹姆斯·汉森,瑞恩·高斯林/克莱尔·芙伊/杰森·克拉克/凯尔·钱德勒/寇瑞·斯托尔/派屈克·福吉特/克里斯托弗·阿波特/塞伦·希德/奥莉维亚·汉密尔顿/巴勃罗·施瑞博尔/谢伊·惠格姆/卢卡斯·哈斯/伊桑·恩布里/布莱恩·达西·詹姆斯/科里·迈克尔·史密斯/克里斯·斯万博格,剧情/传记/历史,美国/日本,英语,2018-08-29(威尼斯电影节)/2018-10-12(美国),141分钟,第一人/登月先锋(台)/爱月之人(豆友译名),tt1213641
一个小忙,保罗·费格,杰西卡·沙泽尔/达塞·贝尔,安娜·肯德里克/布蕾克·莱弗利/亨利·戈尔丁/伊恩·霍/约书亚·萨坦/格伦达·布拉甘扎/安德鲁·兰内斯/凯利·麦柯马克/阿帕纳·纳彻/达斯汀·米利甘/丹妮尔·布尔贡/吉亚·桑德赫/鲁伯特·弗兰德/诺林·古拉姆高斯/巴希尔·萨拉赫丁/梅洛迪·约翰逊/麦丽莎·奥尼尔/埃里克·约翰逊/琳达·卡德里尼/莎拉·贝克/珍·斯马特/莱斯勒·唐纳森/克里斯·欧文斯/罗莎娜·斯科托/多梅尼克·塞纳/辛迪·戴,剧情/悬疑/犯罪,美国/加拿大,英语,2018-09-14(美国),117分钟,简单帮个忙/举手之劳/失踪网红(台)/小心帮忙(港),tt7040874
勇往直前,约瑟夫·科辛斯基,肯·诺兰/埃里克·辛格尔/肖恩·弗林,乔什·布洛林/迈尔斯·特勒/杰夫·布里吉斯/詹妮弗·康纳利/詹姆斯·戴尔/泰勒·克奇/安迪·麦克道威尔/吉欧夫·斯图兹/亚历克斯·罗素/萨德·拉金比尔/本·哈迪/斯科特·黑兹/杰克·皮克金/斯科特·福克斯/迪兰·科宁/娜塔莉·豪尔/贝尔·詹姆斯,剧情/传记/灾难,美国,英语,2017-12-08(中国大陆)/2017-10-20(美国),134分钟/127分钟(中国大陆),无路可退(台)/烈焰雄心(港)/GraniteMountainHotshots/NoExit,tt3829920
冷战,帕维乌·帕夫利科夫斯基,雅努什·格沃瓦茨基/帕维乌·帕夫利科夫斯基,尤安娜·库里克/托马斯·科特/波利斯·席克/阿伽塔·库莱沙/塞德里克·康/让娜·巴利巴尔/亚当·费仁希/亚当·沃诺维茨/亚当·斯齐斯科斯基,剧情/爱情/音乐,波兰/法国/英国,波兰语/法语/德语/克罗地亚语/意大利语/俄语,2018-05-10(戛纳电影节)/2018-06-08(波兰),88分钟,没有烟硝的爱情(台)/冷战恋曲(港)/ColdWar,tt6543652
赛车总动员3：极速挑战,布莱恩·菲,布莱恩·菲/本·奎因/伊尔·波戴尔/乔纳森·E·斯图尔特/基尔·默里/鲍勃·彼德森/迈克·里奇,欧文·威尔逊/克里斯黛拉·阿朗索/克里斯·库珀/内森·菲利安/王牌接线员拉里/艾米·汉莫/雷·马格利奥齐/托尼·夏尔赫布/邦尼·亨特/丽亚·德拉利亚/凯丽·华盛顿/鲍勃·科斯塔斯/玛格·马丁戴尔/达雷尔·沃尔特里普/小伊塞亚·维特洛克/保罗·杜利/凯瑟琳·海蒙德/切奇·马林,喜剧/动画/冒险,美国,英语,2017-08-25(中国大陆)/2017-06-16(美国),102分钟,反斗车王3(港)/Cars3：闪电再起(台)/赛车总动员3/汽车总动员3/小汽车的故事3/飞车正传3,tt3606752
每分钟120击,罗宾·坎皮略,罗宾·坎皮略/菲利普·芒朱,纳威尔·佩雷兹·毕斯卡亚特/阿诺德·瓦卢瓦/阿黛拉·哈内尔/安托万·赖纳茨/阿里尔·博伦斯坦/费利克斯·马利陶德/阿罗伊斯·索维奇/西蒙·博尔加德/梅迪·图尔/西蒙·古拉/科拉莉·吕西耶/凯瑟琳·维纳提尔/莎迪娅·本太耶布/让-弗朗索瓦·奥古斯特/塞缪尔·丘林,剧情/同性,法国,法语,2017-05-20(戛纳电影节)/2017-08-23(法国),140分钟,心动120(港)/BPM(台)/心跳120/120拍的节奏/120BeatsPerMinute/BPM(BeatsPerMinute),tt6135348
