电影,导演,编剧,主演,类型,制片国家/地区,语言,上映日期,片长,又名,IMDb链接
冰海陷落,多诺万·玛什,阿恩·施密特/杰米·莫斯,杰拉德·巴特勒/托比·斯蒂芬斯/加里·奥德曼/科曼/琳达·卡德里尼/米哈伊尔·戈尔沃伊/迈克尔·吉普森/邓普希·博弗尔/克里·约翰逊/亚当·詹姆斯/亨利·古德曼/科林·斯廷顿/卡特·麦金太尔/施恩·泰勒/米基·柯林斯/威尔·阿滕伯勒/大卫·吉雅西/吴国耀/泰勒·约翰·史密斯/加布里埃尔·查瓦里亚/柯斯莫·贾维斯/迈克尔·特鲁科/雷恩·麦帕林/赞恩·霍尔茨/尤里·科洛科利尼科夫/伊戈尔·日日金/伊利亚·沃里克/HristoMitzkov/迈克尔·恩奎斯特/卡罗琳·古多尔/大卫·叶兰德/斯图尔特·米里根/李·阿斯奎斯-柯/西奥·巴克利姆比格斯/内森·库珀/迪诺·法赞尼/所罗门·塔伊沃·贾斯提费尔德/马里安·洛伦西克/贾森·马修森/伯纳多·桑托斯/阿塔纳斯·斯雷布雷夫,动作/战争,英国/中国大陆/美国,英语,2019-05(中国大陆)/2018-10-26(美国),122分钟/84分钟(中国大陆),潜舰猎杀令(台)/猎人杀手,tt1846589
印度暴徒,维贾伊·克利须那·阿查里雅,维贾伊·克利须那·阿查里雅,阿米尔·汗/卡特莉娜·卡芙/阿米达普·巴强/劳埃德·欧文/阿明·阿卜杜勒·奎德/法缇玛·萨那·纱卡/洛尼特·罗伊/杰奇·史洛夫/谢恩·约翰·克鲁格/巴拉特·巴蒂/曼吉特·辛格/乔·阿泽帕迪/穆罕默德·齐尚·艾布/瑟仁德·帕尔/沙棘·乔杜里/罗曼·扬科维奇,喜剧/动作/冒险,印度,印地语,2018-12-28(中国大陆)/2018-11-08(印度),164分钟/121分钟(中国大陆),,tt5970844
斯坦和奥利,乔·拜尔德,杰夫·波普,史蒂夫·库根/约翰·C·赖利/雪莉·亨德森/妮娜·阿里安达/丹尼·赫斯顿/斯蒂芬妮·海姆/萨西·凯恩/鲁弗斯·琼斯/宾利·卡鲁/桑吉弗·科赫利/丹尼尔·弗恩/迈克尔·海登/尼克·欧文福特/哈里·赫普/加里·基利/莱蕾·迪克斯/丽贝卡·埃莉斯·兰姆/西蒙·阿格,剧情/喜剧/传记,英国/美国/加拿大,英语,2018-10-21(伦敦电影节)/2019-01-11(英国),97分钟,喜剧天团：劳莱与哈台(台)/斯坦与奥列佛/StanandOllie,tt3385524
漂亮男孩,菲力斯·范·古宁根,菲力斯·范·古宁根/卢克·戴维斯/DavidSheff/NicSheff,史蒂夫·卡瑞尔/蒂莫西·柴勒梅德/毛拉·蒂尔内/克里斯蒂安·康佛瑞/凯特琳·德弗/艾米·莱安/斯戴芬妮·斯考特/朱利安·沃克斯/杰克·迪伦·格雷泽/艾米·福赛思/安德烈·罗佑/曼迪娅·弗罗里/蒂莫西·赫顿/爱德华德·弗莱彻/丽莎·盖伊·汉密尔顿/迈克尔·帕特里克·麦克吉尔/汤姆·蔡/山姆·狄龙/埃米·阿奎诺/汤姆·贝耶/朱利安·克鲁瑟/约翰·洛巴托/安东尼·斯诺/艾蒂安·维克/大卫·门登霍尔/OakleyBull/KueLawrence/RickyLow/MaryPatFarrell/杰夫·阿德勒/SashaKellyJackson/CarltonWilborn/NikkiSnipper/MarthaT.Newman/BrooklinThacher/FrederickLawrence/AnastasiaLeddick/MinervaGarcía/SeannGallagher/罗德尼·J·霍布斯,剧情,美国,英语,2018-09-07(多伦多电影节)/2018-10-12(美国),120分钟,美丽男孩(台),tt1226837
王者少年,乔·考尼什,乔·考尼什,路易斯·阿什伯恩·瑟金斯/丹妮斯·高夫/迪安·肖穆/汤姆·泰勒/雷亚安娜·杜瑞斯/内森·斯图尔特-贾瑞特/诺玛·杜梅温尼/丽贝卡·弗格森/马克·博纳尔/安格斯·里/路易斯·马丁/乔伊·安沙/亚当·利斯/亚历山德拉·罗奇/尼克·穆罕默德/帕特里克·斯图尔特/迈拉·麦克法迪/亚当·布克斯顿/克劳迪·布莱克利/吉娜薇·欧瑞丽/露丝·霍洛克斯/贾格·帕特尔/康纳·沃尔夫,奇幻/冒险,英国/美国,英语,2019-01-25(美国),120分钟,权力剑神(港)/魔剑少年(台)/将成为国王的孩子,tt6811018
妈妈咪呀2,欧·帕克,欧·帕克,莉莉·詹姆斯/阿曼达·塞弗里德/朱丽·沃特斯/克里斯汀·芭伦斯基/皮尔斯·布鲁斯南/斯特兰·斯卡斯加德/科林·费尔斯/多米尼克·库珀/杰瑞米·艾文/亚历克萨·戴维斯/杰西卡·基南·温/乔什·迪伦/休·斯金纳/雪儿/梅丽尔·斯特里普/安迪·加西亚/西莉亚·伊姆里/欧米德·吉亚李利/杰拉德·摩纳科/森尚子/伊川东吾/阿纳斯塔西娅·希尔/苏珊娜·巴克莱德/乔纳森·戈德史密斯/凯西·克莱尔/班尼·安德森/戴尔·布兰斯顿/亚历珊德拉·福特,喜剧/爱情/歌舞,英国/美国,英语/法语/希腊语,2018-08-03(中国大陆)/2018-07-20(美国),114分钟,妈妈咪呀！2/妈妈咪呀！回来了(台)/妈妈咪呀！开心再嚟(港)/妈妈咪呀2：再次出发/妈妈咪呀：重蹈覆辙,tt6911608
挪威7·22爆炸枪击案,保罗·格林格拉斯,保罗·格林格拉斯/塞厄斯塔,安德斯·丹尼尔森·李/乔纳斯·斯特兰德·格利/乔恩·奥伊登/玛丽亚·波克/托尔比约恩·哈尔/乌里克·汉森·多维根/托恩·丹尼尔森/安尼克·冯·德·利佩/拉尔斯·阿兰兹-汉森/爱因德·伊恩沃德,剧情/历史/犯罪,挪威/冰岛/美国,英语,2018-09-05(威尼斯电影节)/2018-10-10(美国),143分钟,0722：极右挪威(台)/7月22日：当挪威不再挪威(港)/7月22日：挪威爆炸枪击案/7月22日,tt7280898
边境杀手2：边境战士,斯特法诺·索利马,泰勒·谢里丹,本尼西奥·德尔·托罗/乔什·布洛林/伊莎贝拉·莫奈/凯瑟琳·基纳/杰弗里·多诺万/马修·莫迪恩/吉姆·戴佛提/伊恩·鲍汉/曼努埃尔·加西亚-鲁尔福/杰克·皮克金/布鲁诺·庇屈/杰克莫·巴泽尔/以利亚·罗德里格斯,剧情/动作/犯罪,美国/意大利,英语/西班牙语,2018-06-29(美国),122分钟,怒火边界2：毒刑者(台)/毒裁者2：无法无天(港)/边境杀手2：战士/边境杀手2：兵凶战危/边境杀手2：并肩作战,tt5052474
孤狼之血,白石和弥,池上纯哉/柚月裕子,役所广司/松坂桃李/真木阳子/泷藤贤一/田口智朗/石桥莲司/江口洋介/竹野内丰/阿部纯子/泷正则/中村伦也/中村狮童,剧情/犯罪,日本,日语,2018-05-12(日本),126分钟,Korônochi/TheBloodofWolves,tt6622902
逃出水泥地,S·克雷格·扎勒,S·克雷格·扎勒,梅尔·吉布森/詹妮弗·卡朋特/文斯·沃恩/劳瑞·侯登/唐·约翰逊/迈克尔·加·怀特/托马斯·克莱舒曼/乌多·基尔/安德鲁·邓巴/托利·基特尔斯/弗雷德·迈拉麦德/特雷佐·马霍洛/迈尔斯·特鲁伊特/詹·格里芬/王卡帝/克莱尔·菲利保/维罗妮卡·伦敦/大卫·昆兰/保罗·罗吉克,剧情/动作/惊悚/犯罪,加拿大,英语,2018-09-03(威尼斯电影节)/2018-11-29(俄罗斯),159分钟,黑吃黑,tt6491178
指挥家,玛利亚·彼特斯,玛利亚·彼特斯,克里斯蒂亚娜‧德‧布奥恩/本杰明·温赖特/斯科特·特纳·菲尔德/塞马斯·F·萨金特/安妮特·马尔赫毕/雷蒙德·提哈瑞/吉斯·舒尔腾·范·艾查特/理查德·塞梅尔/西恩·托马斯/蒂姆·埃亨/席琳·珀赛尔/奇普·布雷/玛丽-克莱尔·维特洛克斯/杰里迈亚·弗莱明/詹姆斯·卡罗尔·乔丹,传记,荷兰,英语,2018-10-25(荷兰),137分钟,TheConductor,tt6932818
肆式青春,李豪凌/易小星/竹内良贵,永川成基/李豪凌/易小星/竹内良贵,坂泰斗/寿美菜子/白石晴香/安元洋贵/大冢刚央/长谷川育美/白客/彭师欣/唐雅菁/陈颖晖/梁达伟/林美玉,动画,日本/中国大陆,汉语普通话/日语/粤语/上海话,2018-08-04(日本/中国大陆),74分钟,诗季织织/FlavorsofYouth/しきおりおり,tt8176578
康斯坦丁：恶魔之城 电影版,道格·墨菲,J·M·德马泰/史提夫·比塞特/艾伦·摩尔,马特·瑞安/达米恩·奥哈尔/劳拉·贝莉/艾米丽·奥布莱恩/罗宾·阿特金·唐斯/雷切尔·金西/吉姆·麦司奇门/凯文·迈克尔·理查德森,动画/恐怖/奇幻,美国,英语,2018-10-09(美国),90分钟,,tt9177882
中国合伙人2,刘亚当,茅越之/祝上/左志勇,赵立新/凌潇肃/王嘉/董琦/马梦唯/寇世勋/王劲松/多布杰/杨轶/王蔚/贺宽/海一天,剧情,中国大陆,汉语普通话/英语,2018-12-18(中国大陆),123分钟,FightingMenofChina,tt9844650
盛夏,基里尔·谢列布连尼科夫,米哈伊尔·伊多夫/莉莉·伊多娃,刘太旿/伊琳娜·斯达申鲍姆/罗曼·比利克/菲利普·阿杰耶夫/亚历山大·戈尔奇林/尼基塔·叶甫列莫夫/尤利娅·奥格/叶莲娜·科连诺娃/莉亚·阿赫扎科娃/安东·阿达辛斯基,音乐/传记,俄罗斯,俄语,2018-05-09(戛纳电影节)/2018-06-07(俄罗斯),126分钟,摇滚盛夏(港)/夏(台)/Leto/Summer,tt7342838
家和万事惊,邱礼涛,张达明,吴镇宇/古天乐/袁咏仪/张达明/吴肇轩/蔡颂思/黄秋生/林雪/郑丹瑞/卢海鹏/雷琛瑜/江美仪/麦长青/阮文泰/孔令令/梁山山/杨玉梅/谷德昭/利颖怡/李灿森/马蹄露/黄文慧/泰臣/胡枫/苑琼丹/杨诗敏/乔宝宝/庄思敏/王俊棠/刘浩龙/林子聪/陆永/郑诗君/余子明/徐浩昌/安德尊/杨偲泳/罗家英/郑欣宜/麦玲玲,喜剧/家庭,中国大陆/香港,粤语,2019-01-18(中国大陆),92分钟,AHomewithaView,tt8443432
寡妇联盟,史蒂夫·麦奎因,史蒂夫·麦奎因/吉莉安·弗琳/琳达·拉·普兰特,维奥拉·戴维斯/连姆·尼森/乔·博恩瑟/曼努埃尔·加西亚-鲁尔福/科布恩·格罗斯/米歇尔·罗德里格兹/伊丽莎白·德比茨基/凯莉·库恩/罗伯特·杜瓦尔/科林·法瑞尔/布莱恩·泰里·亨利/丹尼尔·卡卢亚/迈克尔·哈尔尼/安·米切尔/杰基·韦佛/斯蒂芬·希尔/加瑞特·迪拉胡特/凯文·J·奥康纳/乔恩·迈克尔·希尔/辛西娅·艾莉佛/迪安娜·里德-福斯特/阿德普波·奥杜耶/卢卡斯·哈斯/斯蒂夫·托瓦/马克·兰开斯特/马特·沃尔什/大卫·邓斯顿/AlejandroVerdin/BaileyRhyseWalters/索科萝·圣地亚哥/约书亚·拜尔沃特/桐瑞·何/克里斯·诺尔特/斯利姆·克什里,剧情/惊悚/犯罪,英国/美国,英语/西班牙语/波兰语,2018-09-09(多伦多电影节)/2018-11-16(美国),129分钟,寡妇劫案/寡妇(台)/寡妇特工,tt4218572
小家伙,谢尔盖·德瓦茨沃伊,谢尔盖·德瓦茨沃伊/GennadiOstrovsky,萨梅尔·叶斯利亚莫娃/ZhipargulAbdilaeva/DavidAlaverdyan/SergeyMazur/SlavaAgashkin/AshkatKuchinchirekov,剧情,俄罗斯/德国/波兰/哈萨克斯坦/中国大陆/法国,俄语/吉尔吉斯语,2018-05-18(戛纳电影节),100分钟/109分钟(导演剪辑版),我的小人物/Моймаленький/MyLittleOne/TheLittleOne/Ayka,tt8305116
月光光心慌慌,大卫·戈登·格林,杰夫·弗拉德利/丹尼·麦克布莱德/大卫·戈登·格林/约翰·卡朋特/黛布拉·希尔,杰米·李·柯蒂斯/朱迪·格雷尔/安迪·马蒂切克/詹姆斯·裘德·柯特尼/尼克·卡斯特尔/哈鲁克·比尔根纳尔/威尔·帕顿/里安·里斯/杰佛逊·豪尔/托比·胡斯/维吉尼亚·加德纳/迪伦·阿诺德/迈尔斯·罗宾斯/德鲁·谢伊德/吉布瑞尔·南谭布/迈克尔·哈瑞蒂/马修·安德森/奥马尔·J·多尔西/克里斯托弗·艾伦·尼尔森/P·J·索尔丝/桑迪·约翰逊/乔恩·埃里克·海克瑟姆/梅诺·佩卢斯/杰瑞德·莫泽/罗布·尼特,惊悚/恐怖,美国,英语,2018-09-08(多伦多电影节)/2018-10-19(美国),106分钟,月光光新慌慌(台)/万圣节归来/万圣节11/Halloween3-D/HalloweenReturns/HalloweenIII,tt1502407
边境,阿里·阿巴西,约翰·艾维德·林德奎斯特/阿里·阿巴西/伊莎贝拉·爱卡洛芙,埃娃·梅兰德/埃罗·米洛诺夫/约根·托尔松/安·彼得伦/斯坦·伦格伦/马蒂·博斯泰特/维克托·奥克布卢姆-尼尔松/纳塔莉明妮威克,剧情/惊悚/奇幻,瑞典/丹麦,瑞典语,2018-05-10(戛纳电影节)/2018-08-31(瑞典),110分钟,边境奇闻(港)/边境奇谭(台)/Border,tt5501104
银湖之底,大卫·罗伯特·米切尔,大卫·罗伯特·米切尔,安德鲁·加菲尔德/狄波拉·盖夫娜/丽莉·克亚芙/瑞琪·琳德赫姆/克里斯·加恩/考莉·埃尔南德斯/杰西卡·马金森/丽兹·科菲/斯凯·埃洛巴/杰克逊·江恩/瑞克斯·林恩/托弗·戈瑞斯/佐莎·马梅特/安娜贝尔·德克斯特-琼斯/卢克·拜恩斯/艾莉·麦克唐纳/维多利亚·布鲁诺/格蕾丝·范·帕滕,剧情/喜剧/惊悚/犯罪,美国,英语,2018-05-15(戛纳电影节)/2019-04-19(美国),139分钟,银湖之下,tt5691670
暗数杀人,金泰均,郭暻泽/金泰均,金允石/朱智勋/陈善圭/郑钟俊/许真/金重基/金英熊/郑基燮/李凤莲/全国焕/金正洙/裴海善/权素贤/元贤俊,剧情/惊悚/犯罪,韩国,韩语,2018-10-03(韩国),110分钟,黑数杀人/七罪追缉令(台)/DarkFigureofCrime,tt8119680
游侠索罗：星球大战外传,朗·霍华德,乔恩·卡斯丹/劳伦斯·卡斯丹/乔治·卢卡斯,阿尔登·埃伦瑞奇/艾米莉亚·克拉克/伍迪·哈里森/唐纳德·格洛弗/保罗·贝坦尼/乔纳斯·索塔莫/菲比·沃勒-布里奇/沃维克·戴维斯/坦迪·牛顿/克林特·霍华德/伊安·肯尼/理查德·迪克森,动作/科幻/冒险,美国,英语,2018-05-25(美国/中国大陆)/2018-05-10(洛杉矶首映),135分钟,韩索罗：星球大战外传(港)/星球大战外传：游侠索罗/星球大战外传：索罗/星球大战韩·索罗外传/游侠索罗/韩索罗外传/星战外传2,tt3778644
罗宾汉：起源,奥图·巴瑟赫斯特,本·钱德勒/戴维·詹姆斯·凯利,塔伦·埃格顿/杰米·福克斯/本·门德尔森/伊芙·休森/詹米·多南/蒂姆·明钦/保罗·安德森/F·默里·亚伯拉罕/斯考特·格瑞南/拉腊·罗西/布乔恩·本辛森/亚森·阿图/乔什·赫德曼/拉斯洛·阿隆/罗德里克·希尔/赖云/埃文特·斯特朗,动作/冒险,美国,英语,2019(中国大陆)/2018-11-21(美国),116分钟,罗宾汉/罗宾汉崛起(台)/箭神·第一战(港)/RobinHood:Origins,tt4532826
集中营里的摄影师,玛·塔尔加纳,罗杰·丹尼斯/阿尔弗雷德·佩雷斯·法阿尔斯,马里奥·卡萨斯/理查德·范·韦登/阿兰·埃尔南德斯/阿德里亚·萨拉查/爱德华·布赫/斯特凡·韦纳特/弗兰克·费斯/卢卡·佩洛斯/玛卡蕾娜·戈麦斯/丹尼斯·乌伊洛基/玛丽安·科奇什,传记/历史/战争,西班牙,西班牙语,2018-10-26(西班牙),110分钟,ThePhotographerofMauthausen,tt6704776
麻药王,禹民镐,禹民镐,宋康昊/曹政奭/裴斗娜/李星民/金大明/金素真/李熙俊/赵宇镇,剧情/动作/犯罪,韩国,韩语,2018-12-19(韩国),139分钟,毒枭/毒王/DrugKing,tt6914542
惊涛飓浪,巴塔萨·科马库,亚伦·坎德尔/乔丹·坎德尔/大卫·布兰森·史密斯/塔米·阿什克拉夫特,山姆·克拉弗林/谢琳·伍德蕾/杰弗瑞·托马斯/伊丽莎白·霍桑/格蕾丝·帕尔默/塔米·阿什克拉夫特/凯尔·达米拉米安/露娜·坎贝尔/扎克·贝雷斯福德/锡亚莱·吐诺卡,爱情/灾难,美国,英语,2018-12-07(中国大陆)/2018-06-01(美国),96分钟,漂流心海(港)/我愿意(台)/漂流,tt6306064
绝地隧战,金秉祐,金秉祐,河正宇/李善均/詹妮弗·艾莉/凯文·杜兰/马利克·约巴/斯宾塞·丹尼尔斯/杰夫·博斯利/罗伯特·柯蒂斯·布朗/迪恩·唐森/伊内丝·赖敏斯/马基纳·布朗/李素闰/安德烈亚斯·弗龙克,剧情/动作/惊悚,韩国,韩语/英语,2018-12-26(韩国),124分钟,90分钟末日倒数(台)/轰天暴队(港)/隧战/PMC：碉堡/TakePoint,tt7156436
逆向诱拐,黄浩然,文善,苏丽珊/吴肇轩/邵仲衡/朱鉴然/梁晓丰/陈曾宁/泰臣/蒋祖曼/楊秉基/岑珈其/黄修平/王敏德/葛民辉/曾翠珊/赖恩慈/张雪芹/曾江/陈豪/邵音音/何故/黄竣锋/梁雍婷/吴良荣/袁文杰/周群达/覃恩美/古天祥/许博文,剧情/悬疑,香港,粤语,2018-11-08(香港),85分钟,NappingKid,tt9279172
我的冤家是条狗,曼迪·弗莱彻,凡妮莎·戴维斯/曼迪·弗莱彻/保罗·德·沃斯,比蒂·埃德蒙森/艾德·斯克林/米兰卡·布鲁克斯/杰玛·琼斯/切瑞·朗吉/艾米丽·阿塔克/彼得·戴维森/艾米莉亚·琼斯/珍妮弗·桑德斯/阿德里安·斯卡伯勒/伯纳德·克理宾斯,喜剧/家庭,英国,英语,2018-11-09(中国大陆)/2018-06-29(英国),95分钟,缘来靠八哥？(港)/萌犬派崔克(台)/帕特里克,tt6542108
龙虾刑警,李昕芸,范氿维/鹿迅,王千源/袁姗姗/刘桦/周游/周云鹏/张锦程/沈腾,喜剧/动作/犯罪,中国大陆,汉语普通话,2018-06-22(中国大陆),93分钟,LobsterCop,tt8489090
伦敦战场,马提·卡伦,罗伯塔·汉利/马丁·艾米斯,艾梅柏·希尔德/嘉玛·陈/卡拉·迪瓦伊/杰米·亚历山大/詹森·艾萨克/提奥·詹姆斯/约翰尼·德普/比利·鲍伯·松顿/吉姆·斯特吉斯/莉莉·科尔/艾德里安·帕默/艾米丽·金凯德·休斯/亨利·加勒特/迈克尔·谢弗/詹妮弗·米索妮/阿什克·阿赫塔尔/唐汉平/克雷格·加纳/丽塔-麦克唐纳丹帕/克里斯·雷曼/萨拉·比斯利/约翰·达根/伊恩·宗/安库塔·布雷班,悬疑/惊悚/犯罪,美国,英语,2018-10-26(美国),118分钟,伦敦场地,tt1273221
美丽,周洲,周洲/池韵,池韵,剧情,中国大陆,汉语普通话,2018-07-23(FIRST青年影展),88分钟,Ms.Meili,tt9664198
90年代中期,乔纳·希尔,乔纳·希尔,桑尼·苏尔季克/凯瑟琳·沃特斯顿/卢卡斯·赫奇斯/纳-凯尔·史密斯/奥伦·普雷纳特/吉奥·加利西亚/赖德·麦克劳克林/亚历克萨·德米/哈莫尼·科林/杰洛德·卡尔迈克/贾克斯·马尔科姆,剧情/喜剧,美国,英语,2018-09-09(多伦多电影节)/2018-10-19(美国),84分钟,Mid'90s,tt5613484
人面鱼：红衣小女孩外传,庄绚维,简士耕,郑人硕/徐若瑄/吴至璿/张书伟/龙劭华/高慧君/陈少卉/辛佳颖,恐怖,台湾,汉语普通话,2018-11-12(金马影展)/2018-11-23(台湾),114分钟,红衣小女孩3/TheDevilFish,tt9283056
野性,卡米尔·维达-那克,卡米尔·维达-那克,费利克斯·马利陶德/埃里克·伯纳德/尼古拉斯·迪布拉/菲利普·奥雷尔,剧情/情色/同性,法国,法语,2018-05-10(戛纳电影节)/2018-08-29(法国),99分钟,狂野(港)/野放动物(台),tt8307082
战中女人,本尼迪克·埃灵格松,奥拉夫·英格利森/本尼迪克·埃灵格松,哈多拉·吉尔哈罗多蒂/约翰·西格罗森/胡安·卡米洛·罗曼·埃斯特拉达/乔伦德尔·拉格纳松/苏威·阿纳斯多特/贡纳·贝西·比昂森/海尔加·布拉加·乔斯提尔/夏洛特·博芬/乔·加纳尔/赫米尔·希尼·古纳森/哈拉迪尔·阿里·斯特凡松,剧情/喜剧,冰岛/法国/乌克兰,冰岛语,2018-05-12(戛纳电影节)/2018-05-22(冰岛),101分钟,进击的大妈(台)/WomanatWar/AWomanatWar,tt7279188
光之声,布拉迪·科贝特,布拉迪·科贝特,娜塔莉·波特曼/裘德·洛/拉菲·卡西迪/斯塔西·马汀/威廉·达福/詹妮弗·艾莉/克里斯托弗·阿波特/弗莱德·海辛格/马特·索维托/娜塔莎·罗曼诺娃/丹尼尔·伦敦/苏菲·柯蒂斯/克里斯·班克斯/艾莉森·温,剧情/音乐,美国,英语,2018-09-04(威尼斯电影节)/2018-12-07(美国),114分钟,黑天后(港)/逆光天后(台)/光音,tt5960374
一代巨星桑杰君,拉吉库马尔·希拉尼,拉吉库马尔·希拉尼/阿希贾特·乔希,兰比尔·卡普尔/帕莱什·拉瓦尔/玛尼沙·柯伊拉拉/维杰·卡沙尔/安努舒卡·莎玛/迪雅·莫扎/索娜姆·卡普尔/吉姆·萨伯/卡里希马·坦纳/博曼·伊拉尼/塔布/马赫什·曼杰瑞卡/阿施文·穆施拉恩/萨亚士·希德,剧情/传记,印度,印地语,2018-06-29(印度),155分钟,,tt6452574
法外之王,大卫·马肯兹,巴斯肖巴·多伦/大卫·马肯兹/詹姆斯·麦金尼斯/大卫·哈罗尔/马克·鲍姆贝克,克里斯·派恩/斯蒂芬·迪兰/亚伦·泰勒-约翰逊/丽贝卡·罗宾/比利·豪尔/萨姆·斯普卢尔/乔纳森·菲利普斯/邓肯·拉克鲁瓦/卡兰·马尔韦/史蒂芬·克里/托尼·库兰/詹姆斯·卡沙莫/阿拉斯塔尔·麦肯泽/洛娜·麦克法迪/弗洛伦斯·皮尤,剧情/动作/传记/历史,英国,英语,2018-09-06(多伦多电影节)/2018-11-09(美国),121分钟,逃犯国王(港)/不法国王(台)/无法之王,tt6679794
天鹅绒圆锯,丹·吉尔罗伊,丹·吉尔罗伊,杰克·吉伦哈尔/蕾妮·罗素/托妮·科莱特/约翰·马尔科维奇/扎威·阿什顿/汤姆·斯图里奇/娜塔莉·戴尔/戴维德·迪格斯/比利·马格努森/彼得·加迪尔特/凯文·卡罗尔/詹姆斯·帕克顿/卡桑德拉·沃亚齐斯/帕特·希利/约翰·弗利克/马克·斯达格/安德莉亚·马尔科维奇/克里斯托弗·达尔加/马尔科·罗德里格斯/克里斯汀·瑞克斯/索尔·洛佩斯/泰姆·温特斯/斯科特·皮特/伊恩·阿尔达/曾爱媚/斯特凡·马克斯/罗伯特·阿尔茨/野村祐人/皮塞·堡/大卫·艾伦·格拉夫/米格·马卡里奥/G·拉里·巴特勒/埃莉斯·法兰加/布兰登·考夫曼/尼克·科尼特,剧情/悬疑/惊悚,美国,英语,2019-01-27(圣丹斯电影节)/2019-02-01(美国),109分钟(圣丹斯电影节),艺海疑魂(港)/丝绒电锯(台),tt7043012
犬舍惊魂,马提欧·加洛尼,乌戈·奇蒂/马提欧·加洛尼/马西莫·高迪奥索,马尔切洛·丰特/爱德华多·佩谢/农齐娅·斯基亚诺/亚当·迪奥尼西/弗朗西斯科·阿克夸利/阿利达·巴尔达里·卡拉布里亚/阿涅洛·阿雷纳,剧情/惊悚/犯罪,意大利/法国,意大利语,2018-05-16(戛纳电影节)/2018-05-17(意大利),102分钟,狗奴人生(台)/教义/狗男/养狗人,tt6768578
未择之路,唐高鹏,岳小军/唐高鹏/段喆卿,王学兵/朱耕佑/马伊琍/王旭峰/岳小军/王槊/曲高位,剧情/犯罪,中国大陆,汉语普通话,2018-09-14(中国大陆)/2018-06-19(上海电影节),113分钟,TheRoadNotTaken,tt9020130
薄荷,皮埃尔·莫瑞尔,查德·圣·约翰,詹妮弗·加纳/小约翰·加拉赫/约翰·奥提兹/胡安·巴勃罗·拉瓦/安妮·伊隆泽/杰夫·赫普内尔/凯莱·弗莱明/埃迪·辛/马索·曼恩/泰森·里特/伊恩·卡塞尔伯里/理查德·卡夫拉尔/约翰尼·奥蒂斯,剧情/动作/惊悚,美国,英语,2018-09-07(美国),102分钟,薄荷殺姬(港)/血薄荷(台)/薄荷杀手,tt6850820
哈纳莱伊湾,松永大司,松永大司/村上春树,吉田羊/佐野玲於/村上虹郎/佐藤魁/栗原类,剧情,日本,日语,2018-10-19(日本),97分钟,HanaleiBay,tt8332772
我是江小白 剧场版,金承仁,敬之,陈张太康/佟心竹/李兰陵/沈念如/阎么么/刘明月/瞳音/黎筱濛/常荣珊/闫夜桥/叶知秋/小连杀,爱情/动画,中国大陆,汉语普通话,2018-05-25(中国大陆),37分钟,我是江小白小剧场/我是江小白：世界上的另一个我/我是江小白OVA,
战斗民族养成记,阿卡季·萨赫拉什维利/夏昊,安德烈·佐洛塔廖夫/玛丽亚·特鲁布妮科娃/亚历山大·诺斯科夫/亚历山大·马金/伊万·巴拉诺夫/雷光林,董畅/伊丽莎维塔·科诺诺娃/维塔利·哈耶夫/格兰特·吐火添/谢尔盖·奇尔科夫/娜塔莉亚·苏尔科娃/瓦季姆·斯米尔诺夫/德米特里·斯米尔诺夫/维拉·古里耶娃,喜剧/爱情,中国大陆/俄罗斯,汉语普通话/俄语,2019-01-24(中国大陆)/2019-01-17(俄罗斯),93分钟,HowIBecameRussian/Какясталрусским,tt9387352
愤怒的黄牛,金旻昊,金旻昊,马东锡/宋智孝/金圣武/金敏载/朴智焕,动作/犯罪,韩国,韩语,2018-11-22(韩国),115分钟,愤怒的公牛/非卖品(台)/Unstoppable,tt9225192
乔纳斯,克里斯托夫·查理尔,克里斯托夫·查理尔,费利克斯·马利陶德/尼古拉斯·鲍文斯/汤米·李·巴克/奥雷·阿蒂卡/玛丽·德纳尔诺/伊连·贝加拉/戴维·鲍伊特,剧情/爱情/同性,法国,法语,2018-09-13(法国),82分钟,拿爱线索(台)/Boys,tt8168186
逃组,韩俊熙,,孔晓振/柳俊烈/曹政奭/廉晶雅/全慧珍/金起范,动作,韩国,韩语,2019-01-30(韩国),133分钟,飙风特警队(台)/逃逸事故调查组/肇事逃逸调查组/肇逃计划/肇事组/Hit-and-RunSquad,tt8119844
小小巨人,基思·贝尔曼,基思·贝尔曼,玛丽亚·贝罗/凯尔·麦克拉克伦/泰勒·辛克森/彼德·奥德博拉治/达伦·曼恩/乔什·维金斯/妮娅姆·威尔逊/基亚娜·马德拉/奥利维亚·斯克里文/卡尔森·迈克马克/李康宁/杰夫·克拉克/海莉·基特尔/史蒂芬·穆尔/埃文·马什/特洛伊·布德罗,剧情/同性,加拿大,英语,2018-09-09(多伦多电影节)/2019-03-01(美国),93分钟,庞大的小家伙/G.L.O.,tt4481066
君主！先发制人,月川翔,吉田惠里香/幸田百子,竹内凉真/滨边美波/佐藤大树/川荣李奈/新川优爱/福本莉子/佐生雪/矢本悠马,喜剧/爱情,日本,日语,2018-08-01(日本),104分钟,老师君主(台),tt8668312
